time,delta_seg_1,delta_seg_2,delta_seg_3
2016-02-08 01:00:00,-0.0029236596198721765,-0.05793906878578803,-0.08153493816192425
2016-02-08 02:00:00,-0.0039301721578280935,-0.05429060850260026,-0.07672546323102247
2016-02-08 03:00:00,-0.0003898096724190836,-0.059650547319869296,-0.08127410442075811
2016-02-08 04:00:00,-0.005740162575148644,-0.0633220178189281,-0.08088507413212764
2016-02-08 05:00:00,-0.0006733978800897988,-0.051170069218114844,-0.08532013780492986
2016-02-08 06:00:00,-0.006394390006250861,-0.05101629258402607,-0.07797703297475744
2016-02-08 07:00:00,0.005837581115219592,-0.0675007352421394,-0.0889927356616127
2016-02-08 08:00:00,-0.023539658770524774,-0.05718896895186831,-0.08716784030259106
2016-02-08 09:00:00,-0.0020178113836180067,-0.05360186762282704,-0.08540131859757683
2016-02-08 10:00:00,-0.004827443211431026,-0.055499077991775225,-0.0861314715481234
2016-02-08 11:00:00,0.0043165561728599755,-0.053848345975034406,-0.08037258583859996
2016-02-08 12:00:00,0.0050302338917587175,-0.06297478999434347,-0.07457809961676087
2016-02-08 13:00:00,0.0008947760373814173,-0.04651015826483329,-0.08509438184652784
2016-02-08 14:00:00,-0.0032567322340817384,-0.05368453776805682,-0.08053401156169826
2016-02-08 15:00:00,0.0054825066764914165,-0.06136150623046999,-0.07491556290868329
2016-02-08 16:00:00,0.012540404188797982,-0.05287361116104061,-0.07755560763858182
2016-02-08 17:00:00,0.0025492552879069486,-0.04337724694284262,-0.07421597409879022
2016-02-08 18:00:00,0.0019296803802959506,-0.05681364778452502,-0.07914089844296046
2016-02-08 19:00:00,0.0022566063271458603,-0.045602028487003454,-0.08039465181395744
2016-02-08 20:00:00,0.004391954747387405,-0.04944853433345797,-0.07950357866576829
2016-02-08 21:00:00,-0.004873699926799091,-0.05875024508778792,-0.082395597512819
2016-02-08 22:00:00,-0.003221365866892034,-0.06288497135248805,-0.07226112176409749
2016-02-08 23:00:00,-0.0005222704925360588,-0.05720154320641191,-0.07987233992413934
2016-02-09 00:00:00,0.002011530454287147,-0.06524724674090909,-0.08078603075245205
2016-02-09 01:00:00,0.0012913528358493576,-0.05454365960379137,-0.07783392392741029
2016-02-09 02:00:00,-0.01436040542980277,-0.057889617324380804,-0.08047155115142846
2016-02-09 03:00:00,-0.006432803656413855,-0.04937305157109373,-0.07646843113452384
2016-02-09 04:00:00,0.0033161790338958053,-0.05869483314495105,-0.07939396680863875
2016-02-09 05:00:00,-0.0038322110042515733,-0.054167802501429274,-0.07903953355367255
2016-02-09 06:00:00,-0.00970981956835637,-0.056409537861606074,-0.08473485691278071
2016-02-09 07:00:00,0.017979930241576847,-0.06153157159313116,-0.08531176077104086
2016-02-09 08:00:00,-0.009452866768790646,-0.060370673615482984,-0.0843979697730497
2016-02-09 09:00:00,-0.0006752787944678262,-0.05719167668310998,-0.0789717483070198
2016-02-09 10:00:00,-0.011662774988064228,-0.053244538996120694,-0.08341742879719705
2016-02-09 11:00:00,0.003006297272327929,-0.05448189848129692,-0.08534753952216556
2016-02-09 12:00:00,-0.009787781080939584,-0.05717955991649781,-0.08694151567097808
2016-02-09 13:00:00,-0.009366480046896108,-0.05123418132046398,-0.07969693428502644
2016-02-09 14:00:00,-0.0036251407222192,-0.046916899309704774,-0.07443670928518298
2016-02-09 15:00:00,-0.005020999918969871,-0.048394054372012496,-0.08034238601053811
2016-02-09 16:00:00,0.01059836170988726,-0.056397907512611645,-0.07966346425915949
2016-02-09 17:00:00,0.002393847207525557,-0.051636540665950914,-0.07637494889945551
2016-02-09 18:00:00,0.00817261773927469,-0.04877120022082315,-0.07786182384287155
2016-02-09 19:00:00,-0.013185718333127094,-0.049405588695163205,-0.07943626944262216
2016-02-09 20:00:00,0.005085613854320048,-0.051118178394748304,-0.0790439016384532
2016-02-09 21:00:00,-0.009165211459706613,-0.06127888162918593,-0.0747519312081747
2016-02-09 22:00:00,0.0024290593548068617,-0.05399697653498159,-0.07967527004524544
2016-02-09 23:00:00,-0.00635001686057457,-0.05363744350337396,-0.07907098063943163
2016-02-10 00:00:00,0.011077760979483653,-0.05116007498240638,-0.0793009628203103
2016-02-10 01:00:00,-0.009309439166289457,-0.053192841776076305,-0.07923151180274568
2016-02-10 02:00:00,-0.0028466643571518624,-0.061936255818416774,-0.08370632119846344
2016-02-10 03:00:00,-0.010661174179561583,-0.053111939650406725,-0.08547829648619154
2016-02-10 04:00:00,-0.010766069726754202,-0.05695002858634668,-0.08710728113620336
2016-02-10 05:00:00,-0.0009221212101394594,-0.05934777845483585,-0.08666327400019425
2016-02-10 06:00:00,-0.007413300222405272,-0.05751639288037114,-0.08963393979378786
2016-02-10 07:00:00,-0.005787483826207196,-0.05677608088313524,-0.08143684917236083
2016-02-10 08:00:00,-0.01106148324985512,-0.05798534763133556,-0.0830045329241923
2016-02-10 09:00:00,-0.004547102929774449,-0.04677080989770599,-0.09085849341696972
2016-02-10 10:00:00,-0.01829188602442744,-0.05255349041411883,-0.08282899830865553
2016-02-10 11:00:00,-0.005526937807835863,-0.0529430974450803,-0.08686991909497521
2016-02-10 12:00:00,-0.006967442996647533,-0.054339344828484126,-0.07233362644248587
2016-02-10 13:00:00,-0.011724850958295785,-0.05178672292219633,-0.07386189249812591
2016-02-10 14:00:00,0.005218131243539315,-0.052687304564344895,-0.07169805440471477
2016-02-10 15:00:00,-0.0018186683008821758,-0.061081609089516986,-0.0855098546966101
2016-02-10 16:00:00,0.010800999919608811,-0.05168150412357364,-0.07959898094122997
2016-02-10 17:00:00,0.002829649033540216,-0.0432780292779531,-0.07832387994819712
2016-02-10 18:00:00,-0.0008752887369158913,-0.05292451987078384,-0.07821780323429262
2016-02-10 19:00:00,0.00699714162157572,-0.04740386671028041,-0.08058701364302379
2016-02-10 20:00:00,-0.004824040690108777,-0.056729692529233766,-0.07639569565155246
2016-02-10 21:00:00,-0.004162315416474605,-0.05094205476073177,-0.07937332240228268
2016-02-10 22:00:00,-0.004228988031894199,-0.05602143814588556,-0.07374424014823289
2016-02-10 23:00:00,-1.2526700157611259e-05,-0.04577145970667973,-0.08304414014655581
2016-02-11 00:00:00,0.007085932435721309,-0.05437559669021519,-0.08087114337460044
2016-02-11 01:00:00,-0.004953271250779823,-0.05865514748323619,-0.09211275668491559
2016-02-11 02:00:00,-0.004262456808328929,-0.04954479587070948,-0.08110340353388412
2016-02-11 03:00:00,-0.006940425274575834,-0.058336830885064805,-0.08200654215906278
2016-02-11 04:00:00,-0.014640189211476806,-0.04722763051129297,-0.08828337309835321
2016-02-11 05:00:00,-0.004901982111934933,-0.05318966505135958,-0.08140218165408641
2016-02-11 06:00:00,-0.005834316486597713,-0.06267727229484932,-0.08039392418945746
2016-02-11 07:00:00,-0.0015474088288465193,-0.049458629229659934,-0.08174260830441482
2016-02-11 08:00:00,-0.005564165047939329,-0.05791398134241077,-0.0832171091486178
2016-02-11 09:00:00,-0.00554160982601537,-0.05256037128632418,-0.08604747605446161
2016-02-11 10:00:00,-0.0021373079399550354,-0.05161865398426613,-0.08102366646657755
2016-02-11 11:00:00,-0.004747162452388598,-0.05332394094929038,-0.07512680384310721
2016-02-11 12:00:00,0.00506713623423205,-0.049270974411380064,-0.07474289099627174
2016-02-11 13:00:00,-0.0026671873846078054,-0.05648869623222674,-0.08357572304741312
2016-02-11 14:00:00,-0.0009609752951729167,-0.058500031614165504,-0.0851816539770529
2016-02-11 15:00:00,-0.0016632054263072682,-0.06196423018407804,-0.0827292374659554
2016-02-11 16:00:00,-0.004328379256015369,-0.052159927568715236,-0.07706118922021676
2016-02-11 17:00:00,0.007673859218844115,-0.03734209968732127,-0.08224867509634814
2016-02-11 18:00:00,0.0010605011232405204,-0.05350632047640713,-0.08228197313748054
2016-02-11 19:00:00,0.005975006891809187,-0.05624191595362782,-0.07720574524955537
2016-02-11 20:00:00,0.005465041944065829,-0.06241399841114803,-0.07577399139669627
2016-02-11 21:00:00,0.007330862034592434,-0.058318923366145414,-0.07621783063089727
2016-02-11 22:00:00,-0.003591790620688151,-0.05554218043978354,-0.07247292842802067
2016-02-11 23:00:00,0.0026997775439441263,-0.05388334177616494,-0.08753586060564789
2016-02-12 00:00:00,-0.014867237878990469,-0.0644760317122085,-0.07631237117342582
2016-02-12 01:00:00,-0.002031224860555958,-0.05624260182480034,-0.08134806245049508
2016-02-12 02:00:00,-0.006175785210647988,-0.05443713376177439,-0.08680022431843559
2016-02-12 03:00:00,-0.01339501857512193,-0.059587134180255186,-0.08909101224047533
2016-02-12 04:00:00,-0.004877403343580999,-0.044478211472756324,-0.08221449904740818
2016-02-12 05:00:00,-0.004768446031354512,-0.05327810251688536,-0.08009985787376195
2016-02-12 06:00:00,-0.015399862520928398,-0.05872582253311831,-0.08596157125851944
2016-02-12 07:00:00,0.0021552584249440176,-0.05513448765885387,-0.08477106486897201
2016-02-12 08:00:00,-0.008044180431112657,-0.05713095538678137,-0.08954582128910338
2016-02-12 09:00:00,-0.00033863506713416314,-0.054313208567396964,-0.08246289479871649
2016-02-12 10:00:00,0.008497162728696273,-0.054452475112079735,-0.07687796269081348
2016-02-12 11:00:00,-0.006781837259949186,-0.0534685650111264,-0.08057529084712534
2016-02-12 12:00:00,-0.004346129946719679,-0.054659754191796917,-0.08281289920748969
2016-02-12 13:00:00,0.006780351390657913,-0.04485325590169553,-0.07740270630120372
2016-02-12 14:00:00,-0.0019875598894941726,-0.04503615836160202,-0.0793144036961897
2016-02-12 15:00:00,-0.004452316435784809,-0.04187092460441533,-0.0796328589147115
2016-02-12 16:00:00,-0.002091691097011572,-0.049887169742610205,-0.0849386004855529
2016-02-12 17:00:00,0.00010111460686612617,-0.04790991921580756,-0.08138630104728117
2016-02-12 18:00:00,-0.0036687452640377094,-0.048306406396296686,-0.08225991414333522
2016-02-12 19:00:00,0.00011731726598229741,-0.04677209329613863,-0.07392272804098987
2016-02-12 20:00:00,-0.003600623248012358,-0.04283238755377927,-0.07951918535908742
2016-02-12 21:00:00,0.003269151770649348,-0.049596296968182574,-0.07461594777446434
2016-02-12 22:00:00,-0.009392719174589725,-0.04580379172587801,-0.08691841562004365
2016-02-12 23:00:00,-0.010904909316996392,-0.06386004522926636,-0.0748918122501433
2016-02-13 00:00:00,-0.007283468712177665,-0.058412586119171106,-0.08493681757186577
2016-02-13 01:00:00,-0.0029308412953654717,-0.06506781658849836,-0.07873598065825882
2016-02-13 02:00:00,-0.0007431725742135242,-0.06047388679234911,-0.08802992041496716
2016-02-13 03:00:00,-0.00784392224038466,-0.060148038415861915,-0.07749379989579175
2016-02-13 04:00:00,-0.014461019843713063,-0.060493631011471094,-0.08170308899686718
2016-02-13 05:00:00,-0.010421061339292548,-0.05445554801638275,-0.08346382021447907
2016-02-13 06:00:00,0.0018762655437680742,-0.05037911005347273,-0.08004127529294214
2016-02-13 07:00:00,-0.007698003646015694,-0.04953462267698261,-0.08357330766481741
2016-02-13 08:00:00,-0.0033542024099214585,-0.05718491070537579,-0.0864887629277491
2016-02-13 09:00:00,-0.0071560813798619005,-0.060686342036474605,-0.08072179972213112
2016-02-13 10:00:00,-0.0006900749030755993,-0.045111826649946285,-0.07760292677643377
2016-02-13 11:00:00,-0.0025377836814802768,-0.040251305071885235,-0.07773316083197379
2016-02-13 12:00:00,-0.005370485345704834,-0.053326978997924934,-0.08185118541852965
2016-02-13 13:00:00,0.0010500441582632636,-0.050694605026293194,-0.0775095264887895
2016-02-13 14:00:00,0.003525227032568301,-0.04930664941172236,-0.07151539143067154
2016-02-13 15:00:00,-0.006725911083179992,-0.050303733447623844,-0.07326274992503079
2016-02-13 16:00:00,-0.0019384519018036395,-0.0539500683346642,-0.07848063343101308
2016-02-13 17:00:00,-0.002848721810914112,-0.054835663132359325,-0.07687334824113334
2016-02-13 18:00:00,0.008560871945122006,-0.04893559342732767,-0.07806763046970999
2016-02-13 19:00:00,0.002544058444992503,-0.051859903535970475,-0.08405064714993105
2016-02-13 20:00:00,0.001927744263638731,-0.04394123684967577,-0.06962764068990701
2016-02-13 21:00:00,-0.009737134638655665,-0.04706138582480035,-0.0769755693791967
2016-02-13 22:00:00,-0.00017735258532980414,-0.06569302706323199,-0.083576751205518
2016-02-13 23:00:00,-0.0021993465224799946,-0.05702826347544665,-0.0840157012099716
2016-02-14 00:00:00,-0.01768633442522638,-0.05386352055817323,-0.0863839604065959
2016-02-14 01:00:00,-0.0049905500942522,-0.05255428340533397,-0.08685478089744525
2016-02-14 02:00:00,-0.012498048819793994,-0.04805562363570426,-0.09106896408631393
2016-02-14 03:00:00,-0.003598099226162943,-0.04746476943677358,-0.08926005585438213
2016-02-14 04:00:00,-0.017500936248113663,-0.055091919797583655,-0.07763965305992093
2016-02-14 05:00:00,-0.012044576161135412,-0.05044592682563265,-0.07951496681691017
2016-02-14 06:00:00,-0.009395243468959813,-0.05574494312923506,-0.08194613422704489
2016-02-14 07:00:00,-0.011591390637077259,-0.0585295569875709,-0.090720776915865
2016-02-14 08:00:00,-0.017872739315499264,-0.055483709649361224,-0.0862368713048749
2016-02-14 09:00:00,-0.002793534326165692,-0.05239323713864974,-0.07310118480760153
2016-02-14 10:00:00,-0.008402497203637171,-0.06270561310130296,-0.08074703934102734
2016-02-14 11:00:00,-0.002193105174164489,-0.05281761547278441,-0.08291341139610764
2016-02-14 12:00:00,-0.003645661637327602,-0.05689824277176647,-0.07527204732963111
2016-02-14 13:00:00,-0.015498093378123357,-0.05240744749678272,-0.07853760774520158
2016-02-14 14:00:00,0.0004909130083776692,-0.03819556647000433,-0.06896603668629586
2016-02-14 15:00:00,-0.0036422861424291186,-0.06090195455429792,-0.06964472808962419
2016-02-14 16:00:00,-0.0038509803067209303,-0.053585769804674666,-0.08393945307150907
2016-02-14 17:00:00,-0.003837850911733609,-0.05521078841025395,-0.07813164834004316
2016-02-14 18:00:00,0.003783923046092319,-0.053056345393053594,-0.08603601071080513
2016-02-14 19:00:00,-0.005375807968739155,-0.05823190159489766,-0.07777128948456447
2016-02-14 20:00:00,-0.0034912194078944303,-0.055540253837891296,-0.08080885020362127
2016-02-14 21:00:00,-0.007711108331859506,-0.04381136569828037,-0.0761931592316123
2016-02-14 22:00:00,0.0012684996921359382,-0.05641007423564426,-0.07755348278223428
2016-02-14 23:00:00,0.000925105538211124,-0.05459768242359675,-0.08166709372734537
2016-02-15 00:00:00,-0.00013466162555886285,-0.05543837157067699,-0.08520111341416425
2016-02-15 01:00:00,-0.002975476641073338,-0.05036553779057762,-0.08452926484685919
2016-02-15 02:00:00,0.0008098004785550561,-0.05021959179663138,-0.08459965567887928
2016-02-15 03:00:00,-0.01320864552869705,-0.05892950241084671,-0.08774105556478451
2016-02-15 04:00:00,-0.010192458157856299,-0.05929374514400432,-0.08795107559959026
2016-02-15 05:00:00,-0.014359547303407827,-0.05646360257013261,-0.0875363406826789
2016-02-15 06:00:00,-0.0026471492700115284,-0.05878684450796634,-0.08449648147507227
2016-02-15 07:00:00,-0.00018260214912568795,-0.05277230732821858,-0.07983607381487412
2016-02-15 08:00:00,0.01003241287795964,-0.06164341006256935,-0.0863803105877099
2016-02-15 09:00:00,0.010265333583102443,-0.05962197488867371,-0.08239701870155092
2016-02-15 10:00:00,-0.007822507577255,-0.05585071422002308,-0.08933313287823963
2016-02-15 11:00:00,0.01049166887526698,-0.04979575239440359,-0.08848088219046801
2016-02-15 12:00:00,-0.008896772170210121,-0.05340619803908331,-0.08117021239464806
2016-02-15 13:00:00,-0.0011995781128035787,-0.04848882980044966,-0.07964897280202643
2016-02-15 14:00:00,-0.00461715384901118,-0.04968731823433303,-0.08407753877951385
2016-02-15 15:00:00,0.006757639324163955,-0.04921562413397329,-0.08087615492068567
2016-02-15 16:00:00,-0.0028248463736338936,-0.0635505735927906,-0.07805412510141263
2016-02-15 17:00:00,-0.0015977134290419137,-0.0473890922789334,-0.0808232025041179
2016-02-15 18:00:00,-0.0017425756627651445,-0.05909680299001474,-0.07844039215682785
2016-02-15 19:00:00,-0.009857954711681827,-0.052334348664547115,-0.08156872038707741
2016-02-15 20:00:00,0.0038626862753399216,-0.056507757262087455,-0.08621821974388166
2016-02-15 21:00:00,-0.005656436389823938,-0.05373109159529077,-0.07597771834762845
2016-02-15 22:00:00,-0.007538894218642844,-0.05465608544284317,-0.08724811555302625
2016-02-15 23:00:00,-0.0028563490034609895,-0.06252965092130902,-0.07802001276143167
2016-02-16 00:00:00,0.0056328344197498215,-0.055560881702654275,-0.08466088193790255
2016-02-16 01:00:00,0.0017691114343059144,-0.061909267796401046,-0.08295853720050594
2016-02-16 02:00:00,-0.013142715330639376,-0.05605552439126327,-0.07008956375109354
2016-02-16 03:00:00,-0.010293103974503004,-0.053253637689041566,-0.08522743075293227
2016-02-16 04:00:00,0.0013394989131711998,-0.05967787783162637,-0.07439885030424243
2016-02-16 05:00:00,-0.010376375388361336,-0.053064134085553216,-0.08706723881437306
2016-02-16 06:00:00,-0.00506168203026558,-0.0644857896346126,-0.09020162216353822
2016-02-16 07:00:00,-0.00675124735004673,-0.06345585067075643,-0.08404255755571233
2016-02-16 08:00:00,-0.0003710888297692172,-0.055719673830612604,-0.07813716539206883
2016-02-16 09:00:00,-0.009606304943392763,-0.05829591778113119,-0.08317471610413107
2016-02-16 10:00:00,0.001435771061447877,-0.06330208130231585,-0.09199377316012414
2016-02-16 11:00:00,-0.01715068305342693,-0.05584461552448006,-0.0770515046506075
2016-02-16 12:00:00,0.004779767378243482,-0.05542717322816115,-0.07491207243405529
2016-02-16 13:00:00,0.008787339770574887,-0.04766175278980078,-0.0835171792807271
2016-02-16 14:00:00,0.0026796227193364164,-0.06058056288430358,-0.08535401740317072
2016-02-16 15:00:00,-0.00018090608687548748,-0.056488158624491414,-0.07825644127016707
2016-02-16 16:00:00,-0.0035236802235004694,-0.05099874863627729,-0.07509382045220314
2016-02-16 17:00:00,0.0034173379897080025,-0.054961217637187976,-0.08158249932184691
2016-02-16 18:00:00,-0.0008778149675700009,-0.04610196359363461,-0.07776326588574078
2016-02-16 19:00:00,-0.012210412646447177,-0.054551760762852286,-0.08142608080362079
2016-02-16 20:00:00,-0.00700586684734239,-0.05264769155317939,-0.07638383845248209
2016-02-16 21:00:00,-0.007903938790023823,-0.05292715471509868,-0.08062834605782365
2016-02-16 22:00:00,-0.0007164837839839233,-0.057890073144568954,-0.0862234756511362
2016-02-16 23:00:00,-0.01223741986062754,-0.05074513064973907,-0.08183728991138495
2016-02-17 00:00:00,0.00045649346364351473,-0.04826484279516696,-0.08160079937405706
2016-02-17 01:00:00,0.004781855538055213,-0.050213866655135275,-0.08760320048906678
2016-02-17 02:00:00,-0.009428980067944015,-0.05428440191392714,-0.0813375289831535
2016-02-17 03:00:00,-0.007876190085694179,-0.051837672784676325,-0.07638367746869446
2016-02-17 04:00:00,-0.0016850822593640347,-0.057115120989960966,-0.07861052783502687
2016-02-17 05:00:00,-0.008470272434374815,-0.05636648644000264,-0.08601533244968185
2016-02-17 06:00:00,-0.007537540182414815,-0.057644324921309664,-0.08034105702585737
2016-02-17 07:00:00,-0.0028349483089188388,-0.062113240211750353,-0.08495818734846705
2016-02-17 08:00:00,-0.011230206196469972,-0.0572114830542525,-0.08452812394012066
2016-02-17 09:00:00,0.0041232595587947785,-0.05918750146259255,-0.08104890160452283
2016-02-17 10:00:00,-0.002976795991453951,-0.05932187293555946,-0.08767479599618566
2016-02-17 11:00:00,-0.0018855267086987926,-0.054775428453999075,-0.07957933079325674
2016-02-17 12:00:00,-0.005353914694754769,-0.05826059143557827,-0.07846077608719615
2016-02-17 13:00:00,-0.003733445744521724,-0.053221151051451865,-0.07635927365426454
2016-02-17 14:00:00,0.0034869595269853004,-0.05209729212276992,-0.08214537818048673
2016-02-17 15:00:00,-0.007998991876820738,-0.040483100794091564,-0.08786539249709269
2016-02-17 16:00:00,-0.0015854501329086723,-0.05398903030002278,-0.0767903771714209
2016-02-17 17:00:00,-0.003835033322089565,-0.050988531832287465,-0.07443244085803646
2016-02-17 18:00:00,0.005811608188921236,-0.06041462129131547,-0.08038039815196085
2016-02-17 19:00:00,-0.0020729711278398844,-0.05574392038169229,-0.08385126435678925
2016-02-17 20:00:00,0.00854640040265231,-0.05348273764107869,-0.08352654539968007
2016-02-17 21:00:00,-0.0007887265416569589,-0.05436471514510499,-0.07541811733080794
2016-02-17 22:00:00,-0.006605271536350821,-0.05718964940541149,-0.07608571868399716
2016-02-17 23:00:00,-0.004797371240393478,-0.05969674196139785,-0.08123786185618376
2016-02-18 00:00:00,-0.007528274022075565,-0.06290059491596711,-0.07852043886119975
2016-02-18 01:00:00,-0.0012060378878336886,-0.060185951820439954,-0.08801174013395441
2016-02-18 02:00:00,0.0017566343356989478,-0.057404191660596515,-0.07661206814729749
2016-02-18 03:00:00,-0.007007793009781715,-0.05794757156937591,-0.0778256645822979
2016-02-18 04:00:00,-0.003977941397789175,-0.06545856443266329,-0.08264550524656156
2016-02-18 05:00:00,0.0025794351219745604,-0.06156945029877281,-0.08795763381056165
2016-02-18 06:00:00,-0.010279239720651145,-0.060722010777184976,-0.07579617916552073
2016-02-18 07:00:00,0.0007410564549790166,-0.06069921090786368,-0.0786996121771073
2016-02-18 08:00:00,-0.007093404381260604,-0.05501201326817373,-0.07911845028168263
2016-02-18 09:00:00,-0.011408377815361526,-0.0654733711184492,-0.09075841296487697
2016-02-18 10:00:00,0.0028082061807399583,-0.06590604570763536,-0.08209746869779033
2016-02-18 11:00:00,-0.010152948276522578,-0.060411831014655415,-0.08436423535725479
2016-02-18 12:00:00,-0.0008801683006494088,-0.05243457853843414,-0.08320204506852691
2016-02-18 13:00:00,0.0016234636366061483,-0.057132487713777436,-0.08744665321294498
2016-02-18 14:00:00,-0.008783040177924417,-0.054098267651248366,-0.07986837795647772
2016-02-18 15:00:00,-0.006659664682991839,-0.05563600467014129,-0.07361856248482868
2016-02-18 16:00:00,0.009756996981420407,-0.05866948039899478,-0.08282859202664361
2016-02-18 17:00:00,0.0036959260231341773,-0.0592876730080405,-0.06393268630178606
2016-02-18 18:00:00,0.0049073797349534765,-0.0608511845777826,-0.07982519885527528
2016-02-18 19:00:00,0.00809551710867673,-0.050655739402863054,-0.07837469814089426
2016-02-18 20:00:00,-0.007560506512180987,-0.053306086904377326,-0.07807189080323351
2016-02-18 21:00:00,-0.001507916249618102,-0.05886468569041714,-0.08681920620272277
2016-02-18 22:00:00,-0.016367904394404498,-0.05067181494427464,-0.07442608908766657
2016-02-18 23:00:00,-0.004824144837046185,-0.05876641191084786,-0.0752931735325102
2016-02-19 00:00:00,-0.007171640059774109,-0.05148208368531493,-0.08190739283111714
2016-02-19 01:00:00,-0.002113048687000685,-0.050993059451350464,-0.09100387370510177
2016-02-19 02:00:00,0.006664912391427968,-0.0581481582797696,-0.08679439208654993
2016-02-19 03:00:00,-0.004534842587257448,-0.05731736980984914,-0.08792339813406025
2016-02-19 04:00:00,-0.009156404942689322,-0.059413071053346256,-0.08203045420728794
2016-02-19 05:00:00,0.00032477915237283383,-0.05975218163571516,-0.08914335779043314
2016-02-19 06:00:00,-0.006057401344787272,-0.05257974772722507,-0.08331843562968888
2016-02-19 07:00:00,-0.008014313490066871,-0.06195149586998405,-0.08548221111401844
2016-02-19 08:00:00,-0.005761647435793438,-0.05774341270931527,-0.08851749993075231
2016-02-19 09:00:00,-0.006511345217873221,-0.05750154587089229,-0.0862769704603904
2016-02-19 10:00:00,-0.005735329291958191,-0.04954171087358872,-0.08150641720884522
2016-02-19 11:00:00,-0.01747959049832104,-0.06009846070016511,-0.07549804798308091
2016-02-19 12:00:00,-0.0013923919317206934,-0.05816935235591303,-0.08263028424109176
2016-02-19 13:00:00,0.005402427852962077,-0.05543750419104598,-0.07587449485157405
2016-02-19 14:00:00,-0.010122972360573468,-0.04233408179893716,-0.08758302956222253
2016-02-19 15:00:00,0.003503395631604178,-0.055382171236478706,-0.07865062470037265
2016-02-19 16:00:00,-0.004979413422889656,-0.06211994990322822,-0.07837579948559703
2016-02-19 17:00:00,0.0023978426009518827,-0.05802760573554977,-0.07918896999572911
2016-02-19 18:00:00,-0.00027336634854180364,-0.06457307901314424,-0.08310419837374095
2016-02-19 19:00:00,-0.01082118175723612,-0.0512861181198867,-0.07777472894319126
2016-02-19 20:00:00,0.0035353695159072718,-0.05175352107503306,-0.08145545932989251
2016-02-19 21:00:00,-0.00570334003045192,-0.047318980256986554,-0.08699111499707046
2016-02-19 22:00:00,-0.009645686703747658,-0.06077986265843982,-0.07998981193620969
2016-02-19 23:00:00,0.0038133987752280163,-0.05101837860581904,-0.08219020346322159
2016-02-20 00:00:00,-0.006258303471035509,-0.04848507973750793,-0.07695255234531884
2016-02-20 01:00:00,-0.0025873887796035167,-0.0543132480693469,-0.08453244289535522
2016-02-20 02:00:00,-0.003772018202309102,-0.05058978862332553,-0.07338249020913468
2016-02-20 03:00:00,-0.0036063586677647086,-0.05976415869432361,-0.0866218449344075
2016-02-20 04:00:00,-0.004769005481464306,-0.06291339060838275,-0.08035836950502939
2016-02-20 05:00:00,0.0021906845102781514,-0.06028133265334845,-0.08761250610446913
2016-02-20 06:00:00,-0.014977511010594968,-0.05017970116115522,-0.0877897718977867
2016-02-20 07:00:00,-0.0012012729969863578,-0.0546015918332019,-0.07728317301604382
2016-02-20 08:00:00,-0.004898836256167383,-0.057542591823063094,-0.08715613537971068
2016-02-20 09:00:00,-0.005955610598597394,-0.048740702700362126,-0.07785086426564214
2016-02-20 10:00:00,0.007247882281574025,-0.06117327961832597,-0.07843652608474039
2016-02-20 11:00:00,0.005215673518195851,-0.056305057796071534,-0.0772612249928214
2016-02-20 12:00:00,0.006452708467655777,-0.04983658324325191,-0.07995681520132425
2016-02-20 13:00:00,-0.0033148479833405853,-0.05312001748936779,-0.08030566042402643
2016-02-20 14:00:00,-0.0012147673727983532,-0.05296204082090372,-0.07581609556387425
2016-02-20 15:00:00,0.002293131258964687,-0.054747522984995856,-0.08168687402755148
2016-02-20 16:00:00,-0.002861955348051337,-0.051774338559051114,-0.07993787090213944
2016-02-20 17:00:00,-0.0001953564712113831,-0.048832551596280194,-0.07433412350901103
2016-02-20 18:00:00,0.000845862582506518,-0.04481100843026031,-0.07325166249856829
2016-02-20 19:00:00,-0.003456109839174548,-0.05566061803399891,-0.08209051438210624
2016-02-20 20:00:00,-0.003101960522149838,-0.041949070818918854,-0.07945240710599
2016-02-20 21:00:00,0.002305305918698819,-0.048138042507332,-0.08284373529081979
2016-02-20 22:00:00,0.008188154119061597,-0.05036926506719175,-0.07626227125776686
2016-02-20 23:00:00,0.00601279323304138,-0.05453416123353394,-0.07807360760469484
2016-02-21 00:00:00,-0.0076030424332513835,-0.05475962418062752,-0.07258816706792315
2016-02-21 01:00:00,0.00029146123803291957,-0.05769760986435957,-0.08872578991008928
2016-02-21 02:00:00,0.003028254815597764,-0.05052358105436827,-0.08320483251070554
2016-02-21 03:00:00,0.0052570757212973,-0.04720964828359653,-0.08202699943908254
2016-02-21 04:00:00,0.0030496227340162108,-0.05693997250857097,-0.07660267346850935
2016-02-21 05:00:00,-0.01322503004461606,-0.0576403241995026,-0.0838418242436928
2016-02-21 06:00:00,-0.0059996425935364694,-0.049688030664707394,-0.08299266062400046
2016-02-21 07:00:00,-0.001180141656229372,-0.047675915769941235,-0.09112671414953422
2016-02-21 08:00:00,-0.010846089374131451,-0.06070480294033542,-0.08744916421962345
2016-02-21 09:00:00,0.006027530044439899,-0.056890197287917776,-0.0803534937644097
2016-02-21 10:00:00,0.0009940086966220285,-0.05027400573297758,-0.08508547053599025
2016-02-21 11:00:00,0.0011070263866082009,-0.05655946599095285,-0.07675746598830491
2016-02-21 12:00:00,0.0079975356644999,-0.05615479484470021,-0.08791987098735377
